,Product Name,URL,Rating,Reviews,Price
67,"EUME Propine Laptop Backpack | Built-in Massager, Water Resistant & Anti-Theft | Fits Up-to 15.6"" MacBook (Melange, 22L)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MDQyMTgyMDIzNzQ5MjI5OjE2NzkzODEzOTk6c3BfYXRmX25leHQ6MjAxMjE5NzIyNjA0OTg6OjA6Og&url=%2FEUME-Propine-Massager-Backpack-Charging%2Fdp%2FB07XG935R9%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dbags%26qid%3D1679381399%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DAPBFC7AMQ4Q38,4.1,45,"3,499"
68,American Tourister Casual Backpack,https://www.amazon.in/American-Tourister-AMT-SCH-BAG01/dp/B07CJCFNZG/ref=sr_1_51?keywords=bags&qid=1679381399&sr=8-51,4.1,"14,461","1,139"
69,Tommy Hilfiger Joshua 15 inch 21 Ltrs Light Grey Laptop Backpack (TH/JOSHUALAP07),https://www.amazon.in/Hilfiger-Joshua-Backpack-TH-JOSHUALAP01/dp/B07N8GRWTZ/ref=sr_1_52?keywords=bags&qid=1679381399&sr=8-52,3.9,399,"2,239"
70,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,https://www.amazon.in/Half-Moon-Backpack-Compartment-Reflective/dp/B0BJ32LQ6X/ref=sr_1_53?keywords=bags&qid=1679381399&sr=8-53,3.9,"2,340",849
71,"Luv Lap Baby Breast Milk Storage Bags (Pack of 50), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",https://www.amazon.in/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZVTNCP/ref=sr_1_54?keywords=bags&qid=1679381399&sr=8-54,4.4,561,569
72,"Dell Pro Slim Backpack 15 - PO1520PS - Fits Most laptops up to 38.1 cm (15 inches, Black)",https://www.amazon.in/Dell-Pro-Slim-Backpack-15/dp/B07PMQTB6T/ref=sr_1_55?keywords=bags&qid=1679381399&sr=8-55,4.3,397,"1,599"
73,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",https://www.amazon.in/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_56?keywords=bags&qid=1679381399&sr=8-56,3.9,"9,938",489
74,Lenovo Casual Laptop Backpack B210 15.6-inch(39.6cm) Water Repellent Black,https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_57?keywords=bags&qid=1679381399&sr=8-57,4.2,"54,725",799
75,Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty),https://www.amazon.in/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_58?keywords=bags&qid=1679381399&sr=8-58,4.1,"5,211",512
76,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MDQyMTgyMDIzNzQ5MjI5OjE2NzkzODEzOTk6c3BfbXRmOjIwMDY1NTMzNjg0Njk4OjowOjo&url=%2FPOLICE-ltrs-cms-backpack-PTO020008_1_black%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dbags%26qid%3D1679381399%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.1,186,"1,700"
77,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MDQyMTgyMDIzNzQ5MjI5OjE2NzkzODEzOTk6c3BfbXRmOjIwMTA1NDUxODUxNTk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dbags%26qid%3D1679381399%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.9,17,"1,800"
78,TRAWOC 80L Travel Backpack for Men & Women Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack,https://www.amazon.in/TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM/ref=sr_1_61?keywords=bags&qid=1679381399&sr=8-61,4.4,"6,925","2,380"
79,NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag,https://www.amazon.in/Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_62?keywords=bags&qid=1679381399&sr=8-62,4.2,"7,268",449
80,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,https://www.amazon.in/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ5XY31/ref=sr_1_63?keywords=bags&qid=1679381399&sr=8-63,3.9,"9,046",899
81,"American Tourister VALEX BLACK LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER",https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4S4XF/ref=sr_1_64?keywords=bags&qid=1679381399&sr=8-64,4.1,8,"1,299"
82,Zipline Unisex casual polyester 36 L Backpack School Bag Women Men Boys Girls children Daypack College Bag Book School Sports Bag Weekend Bag,https://www.amazon.in/ZIPLINE-Polyester-Backpack-Children-Daypack/dp/B07XVMR33Q/ref=sr_1_65?keywords=bags&qid=1679381399&sr=8-65,4.0,"5,130",834
83,Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,https://www.amazon.in/BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/ref=sr_1_66?keywords=bags&qid=1679381399&sr=8-66,4.1,"5,211",512
84,Lunar's Comet 35L Water Resistant Travel Bagpack/College Backpack/School Bag/Office Bag/Business Backpack/Daypack for Men and Women with 1 Year Warranty,https://www.amazon.in/Lunars-Comet-Resistant-Casual-Backpack/dp/B07WNFN1XS/ref=sr_1_67?keywords=bags&qid=1679381399&sr=8-67,4.0,"12,983",799
85,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black,https://www.amazon.in/Police-Polyester-laptop-casual-backpack/dp/B09CQ5T3LN/ref=sr_1_68?keywords=bags&qid=1679381399&sr=8-68,4.1,"5,292","1,399"
86,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MDQyMTgyMDIzNzQ5MjI5OjE2NzkzODEzOTk6c3BfYnRmOjIwMTE3Nzk1ODc2OTk4OjowOjo&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_69_sspa%3Fkeywords%3Dbags%26qid%3D1679381399%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA2ZJIE4OXD710M,4.3,152,"4,499"
87,Red Lemon Unisex-adult Bange Series Rhombus Shell Design Waterproof Sling Bag with USB Charging,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MDQyMTgyMDIzNzQ5MjI5OjE2NzkzODEzOTk6c3BfYnRmOjIwMTI4MjU4Nzk1Mjk4OjowOjo&url=%2FRed-Lemon-Unisex-adult-Waterproof-Charging%2Fdp%2FB09VGNTDRZ%2Fref%3Dsr_1_70_sspa%3Fkeywords%3Dbags%26qid%3D1679381399%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,4.1,56,"1,899"
88,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzIxNzY2MTg2MDA2Mzk1OjE2NzkzODE0MDE6c3BfYXRmX25leHQ6MjAxMjQzMTEwMjQ4OTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_65_sspa%3Fkeywords%3Dbags%26qid%3D1679381401%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,0,0,"1,600"
89,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzIxNzY2MTg2MDA2Mzk1OjE2NzkzODE0MDE6c3BfYXRmX25leHQ6MjAwNjU1MzM2ODQ2OTg6OjA6Og&url=%2FPOLICE-ltrs-cms-backpack-PTO020008_1_black%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_66_sspa%3Fkeywords%3Dbags%26qid%3D1679381401%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,4.1,186,"1,700"
90,"Bennett Laptop Bag for Menं & Women 15.6 inch, 25 L Water Resistant Bag Laptop Apple/Dell/Lenovo/Asus/Hp/Samsung/Mi/MacBook/Ultrabook/Thinkpad/Ideapad/Surfacepro (Blue)",https://www.amazon.in/Bennett-15-6-inch-Repellent-Backpack-ben_cas_blue/dp/B09WZKB54G/ref=sr_1_67?keywords=bags&qid=1679381401&sr=8-67,4.0,435,512
91,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,https://www.amazon.in/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_68?keywords=bags&qid=1679381401&sr=8-68,3.8,"2,291",296
92,"SIDRUM WF-18 DSLR/SLR Camera Shoulder Bag Case with Adjustable Shoulder Strap & Rain Cover, Compatible for Nikon, Canon, Sony Mirrorless Cameras - Waterproof - Breathable - Anti Shock (Orange-Black)",https://www.amazon.in/SIDRUM-Shoulder-Adjustable-Compatible-Mirrorless/dp/B09P74TZY8/ref=sr_1_69?keywords=bags&qid=1679381401&sr=8-69,4.4,912,664
93,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0101/dp/B07G44G1DC/ref=sr_1_70?keywords=bags&qid=1679381401&sr=8-70,4.4,"1,687","1,030"
94,"Hammonds Flycatcher Genuine Leather Laptop Bag for Men/Office Bag for Men, Brown | Fits Upto 16 Inch Laptop/MacBook| Leather Bag with Shoulder Straps | Laptop Messenger Bag/Leather Bag for Men |",https://www.amazon.in/HAMMONDS-FLYCATCHER-Genuine-Shoulder-Messenger/dp/B07P2TQH78/ref=sr_1_71?keywords=bags&qid=1679381401&sr=8-71,4.3,"4,682","2,599"
95,Safari Groove 35 Ltrs Water Resistant Backpack,https://www.amazon.in/Safari-Groove-Water-Resistant-Backpack/dp/B09B27WXSF/ref=sr_1_72?keywords=bags&qid=1679381401&sr=8-72,3.7,312,899
96,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- ALL) (Navy Blue),https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N3DCTM/ref=sr_1_73?keywords=bags&qid=1679381401&sr=8-73,4.1,"3,717","1,439"
97,FUR JADEN 15.6 Anti Theft Laptop Backpack with USB Charging Port Unisex Bag for College Office Suitable for Men Women,https://www.amazon.in/FUR-JADEN-Waterproof-Charging-BM25_Grey/dp/B07FM9BSKW/ref=sr_1_74?keywords=bags&qid=1679381401&sr=8-74,4.0,"5,804",789
98,"EUME Propine Laptop Backpack | Built-in Massager, Water Resistant & Anti-Theft | Fits Up-to 15.6"" MacBook (Melange, 22L)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzIxNzY2MTg2MDA2Mzk1OjE2NzkzODE0MDE6c3BfbXRmOjIwMTIxOTcyMjYwNDk4OjowOjo&url=%2FEUME-Propine-Massager-Backpack-Charging%2Fdp%2FB07XG935R9%2Fref%3Dsr_1_75_sspa%3Fkeywords%3Dbags%26qid%3D1679381401%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DAPBFC7AMQ4Q38,4.1,45,"3,499"
99,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzIxNzY2MTg2MDA2Mzk1OjE2NzkzODE0MDE6c3BfbXRmOjIwMTA1NDUxODUxNTk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_76_sspa%3Fkeywords%3Dbags%26qid%3D1679381401%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.9,17,"1,800"
100,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_77?keywords=bags&qid=1679381401&sr=8-77,4.1,"1,013","1,299"
101,Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,https://www.amazon.in/Lify-Womens-Shoulder-Crossbody-Handbag/dp/B09JWMW646/ref=sr_1_78?keywords=bags&qid=1679381401&sr=8-78,3.8,"1,316",320
102,"Tabelito® Casual 15.6 Inch Laptop Bag (39.6cm), 25 LTR Water Repellent Backpack Laptop Apple/ Dell/ Lenovo/ Asus/ Hp/ Samsung/ Mi/ MacBook/ Ultrabook/ Thinkpad/ Ideapad/ Surfacepro Men Women (Blue)",https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3KCN32/ref=sr_1_79?keywords=bags&qid=1679381401&sr=8-79,4.2,"1,597",549
103,Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty),https://www.amazon.in/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_80?keywords=bags&qid=1679381401&sr=8-80,4.1,"5,211",512
104,ADISA Women Girls Floral Print Sling Bag,https://www.amazon.in/ADISA-Women-Girls-Floral-SL5072-CRE_Cream/dp/B09B56BCXR/ref=sr_1_81?keywords=bags&qid=1679381401&sr=8-81,4.2,"1,208",495
105,Puma Unisex teamGOAL 23 Backpack Core Black X,https://www.amazon.in/Puma-76855-teamGOAL-Backpack-Core/dp/B07XJPLL27/ref=sr_1_82?keywords=bags&qid=1679381401&sr=8-82,4.3,"2,620",939
106,Zipline Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag,https://www.amazon.in/Zipline-Nexa-Resistant-Bagpack-Backpack/dp/B08WQ668WJ/ref=sr_1_83?keywords=bags&qid=1679381401&sr=8-83,3.7,739,843
107,"Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)",https://www.amazon.in/Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_84?keywords=bags&qid=1679381401&sr=8-84,3.7,822,949
108,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzIxNzY2MTg2MDA2Mzk1OjE2NzkzODE0MDE6c3BfYnRmOjIwMTE3Nzk1ODc2OTk4OjowOjo&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_85_sspa%3Fkeywords%3Dbags%26qid%3D1679381401%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA2ZJIE4OXD710M,4.3,152,"4,499"
109,Red Lemon Unisex-adult Bange Series Rhombus Shell Design Waterproof Sling Bag with USB Charging,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzIxNzY2MTg2MDA2Mzk1OjE2NzkzODE0MDE6c3BfYnRmOjIwMTI4MjU4Nzk1Mjk4OjowOjo&url=%2FRed-Lemon-Unisex-adult-Waterproof-Charging%2Fdp%2FB09VGNTDRZ%2Fref%3Dsr_1_86_sspa%3Fkeywords%3Dbags%26qid%3D1679381401%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,4.1,56,"1,899"
110,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODExODkxNzQ4NDc5NTQ2OjE2NzkzODE0MDM6c3BfYXRmX25leHQ6MjAxMjQzMTEwMjQ4OTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_81_sspa%3Fkeywords%3Dbags%26qid%3D1679381403%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,New to Amazon,0,"1,600"
111,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODExODkxNzQ4NDc5NTQ2OjE2NzkzODE0MDM6c3BfYXRmX25leHQ6MjAxMTc3OTU4NzY5OTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Dbags%26qid%3D1679381403%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA2ZJIE4OXD710M,4.3,152,"4,499"
112,"WALKENT 15.6"" Laptop Bag 27L (Craft) Anti-Theft, Waterproof, Expandable, External USB for Office College Men Women",https://www.amazon.in/WALKENT-Craft-Laptop-Bag-Anti-Theft/dp/B0978JT5HR/ref=sr_1_83?keywords=bags&qid=1679381403&sr=8-83,4.2,361,"2,365"
113,"Nivia 5227 Pulse Junior Bag, Others (Orange) (Sky Blue)",https://www.amazon.in/Nivia-5227-Pulse-Junior-Others/dp/B08D7QG33Z/ref=sr_1_84?keywords=bags&qid=1679381403&sr=8-84,3.8,155,294
114,"Lunar's Unisex 50L Water Resistant Office/Travel/Business Laptop Backpack, Bag for up to 17.3 inch Laptop/MacBook with rain Cover and 2 Large compartments",https://www.amazon.in/Lunars-Travel-Laptop-Bag-compartments/dp/B08NHL52MK/ref=sr_1_85?keywords=bags&qid=1679381403&sr=8-85,4.0,"2,482","1,199"
115,Wildcraft Turnaround Polyester 14 inch 27 Ltrs Blue Laptop Bag (8903340000000),https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903340000000/dp/B012D4QWES/ref=sr_1_86?keywords=bags&qid=1679381403&sr=8-86,4.3,"3,229","1,895"
116,Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls,https://www.amazon.in/Half-Moon-Waterproof-Laptop-Backpack/dp/B09QM9N1B3/ref=sr_1_87?keywords=bags&qid=1679381403&sr=8-87,3.6,361,589
117,Safari Groove 35 Ltrs Water Resistant Backpack,https://www.amazon.in/Safari-Groove-Water-Resistant-Backpack/dp/B09B27WXSF/ref=sr_1_88?keywords=bags&qid=1679381403&sr=8-88,3.7,312,899
118,Lavie Women's Nova Tote Bag | Ladies Purse Handbag,https://www.amazon.in/YuvKuz-TM-Infocus-Digitizer-Assembly/dp/B07MXNWTB2/ref=sr_1_89?keywords=bags&qid=1679381403&sr=8-89,4.2,"7,453",989
119,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,https://www.amazon.in/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_90?keywords=bags&qid=1679381403&sr=8-90,4.1,"3,846",664
120,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODExODkxNzQ4NDc5NTQ2OjE2NzkzODE0MDM6c3BfbXRmOjIwMDY1NTMzNjg0Njk4OjowOjo&url=%2FPOLICE-ltrs-cms-backpack-PTO020008_1_black%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_91_sspa%3Fkeywords%3Dbags%26qid%3D1679381403%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.1,186,"1,700"
121,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODExODkxNzQ4NDc5NTQ2OjE2NzkzODE0MDM6c3BfbXRmOjIwMTA1NDUxODUxNTk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_92_sspa%3Fkeywords%3Dbags%26qid%3D1679381403%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.9,17,"1,800"
122,Gear Workspace 18L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women-Black,https://www.amazon.in/Gear-Workspace-Briefcase-Black-Red-BKPWRPHYD0101/dp/B097KGL2M5/ref=sr_1_93?keywords=bags&qid=1679381403&sr=8-93,4.2,286,899
123,Nivia Polyester String Bag,https://www.amazon.in/Nivia-String-5177NB-Polyester-Navy/dp/B071H3HLVV/ref=sr_1_94?keywords=bags&qid=1679381403&sr=8-94,4.1,992,149
124,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,https://www.amazon.in/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_95?keywords=bags&qid=1679381403&sr=8-95,3.8,"2,291",296
125,"Wesley Unisex Milestone Casual Waterproof Laptop Office School College Business Travel Backpack 25 L (Dimensions: 12.5x18 inches) (Compatible with 15.6 inch laptops), Navy Blue",https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_96?keywords=bags&qid=1679381403&sr=8-96,4.3,"12,341",448
126,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 44cm 26 Litre Grey College Bag,https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7D21FV/ref=sr_1_97?keywords=bags&qid=1679381403&sr=8-97,4.2,"1,364","1,181"
127,Wildcraft Work Packs'18 21 Ltrs Black Laptop Backpack (Streak Plus),https://www.amazon.in/Wildcraft-Packs18-Laptop-Backpack-Streak/dp/B07FC4D9B5/ref=sr_1_98?keywords=bags&qid=1679381403&sr=8-98,4.4,"1,902","1,510"
128,"Storite Stylish Small PU Leather Sling Cross Body Travel Office One Side Shoulder Bag for Men Women (25 cm x 11 cm x 20 cm, Coffee Brown)",https://www.amazon.in/Storite-Leather-Sling-Coffee-Brown/dp/B0983N9GXN/ref=sr_1_99?keywords=bags&qid=1679381403&sr=8-99,4.0,557,799
129,"TRAWOC 55 LTR Travel Backpack Daypack bag for Camping Hiking Trekking, English Blue, SHK014",https://www.amazon.in/TRAWOC-Backpack-Outdoor-Trekking-Rucksack/dp/B07XY6BFXJ/ref=sr_1_100?keywords=bags&qid=1679381403&sr=8-100,4.2,"2,377","1,417"
130,"EUME Propine Laptop Backpack | Built-in Massager, Water Resistant & Anti-Theft | Fits Up-to 15.6"" MacBook (Melange, 22L)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODExODkxNzQ4NDc5NTQ2OjE2NzkzODE0MDM6c3BfYnRmOjIwMTIxOTcyMjYwNDk4OjowOjo&url=%2FEUME-Propine-Massager-Backpack-Charging%2Fdp%2FB07XG935R9%2Fref%3Dsr_1_101_sspa%3Fkeywords%3Dbags%26qid%3D1679381403%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DAPBFC7AMQ4Q38,4.1,45,"3,499"
131,Red Lemon Unisex-adult Bange Series Rhombus Shell Design Waterproof Sling Bag with USB Charging,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODExODkxNzQ4NDc5NTQ2OjE2NzkzODE0MDM6c3BfYnRmOjIwMTI4MjU4Nzk1Mjk4OjowOjo&url=%2FRed-Lemon-Unisex-adult-Waterproof-Charging%2Fdp%2FB09VGNTDRZ%2Fref%3Dsr_1_102_sspa%3Fkeywords%3Dbags%26qid%3D1679381403%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,4.1,56,"1,899"
132,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTg5MDcxMDY1NjA3Nzg2OjE2NzkzODE0MDY6c3BfYXRmX25leHQ6MjAxMjQzMTEwMjQ4OTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dbags%26qid%3D1679381406%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,New to Amazon,0,"1,600"
133,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTg5MDcxMDY1NjA3Nzg2OjE2NzkzODE0MDY6c3BfYXRmX25leHQ6MjAxMTc3OTU4NzY5OTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Dbags%26qid%3D1679381406%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA2ZJIE4OXD710M,4.3,152,"4,499"
